epoch,train_loss,val_loss,train_rmse,val_rmse,loss_gap
1,0.010699680505437046,0.17752149247830468,9.304432491520254,9.564258687974112,0.16682181197286763
2,0.05178306911826006,0.12008859236043792,6.273516852802149,7.866412854814612,0.06830552324217787
3,0.036898797810284,0.044730217478496315,3.903957823572435,4.800940564509737,0.007831419668212318
4,0.007640773086622476,0.021851831556556105,2.6640213322744764,3.3555966442812117,0.014211058469933629
5,0.003959067961042521,0.010776296618801518,1.535705157661558,2.3564628160935603,0.006817228657758997
6,0.0027883183611895185,0.00973829472304455,1.455905264460522,2.2400992102451003,0.00694997636185503
7,0.0025315561196341376,0.009418466614418421,1.45578194819957,2.203007255275587,0.006886910494784283
8,0.002494547879844429,0.009255173302200787,1.450785815304181,2.1838266320148927,0.006760625422356358
9,0.0025171625318397596,0.0093822956930439,1.4560013063445885,2.198772920507489,0.006865133161204141
10,0.002539999122273552,0.009511101784951547,1.4705563252857785,2.213814524868513,0.006971102662677996
11,0.0025444979984169365,0.009210936572038796,1.4620343339126578,2.178601175413355,0.0066664385736218594
12,0.002450341864157808,0.009168229237777971,1.4887205261592702,2.173544811284409,0.006717887373620163
13,0.002335290802829391,0.008817002552506678,1.4665023162542572,2.131505097367243,0.0064817117496772875
14,0.002287097224809651,0.008338967948827204,1.4196623469246175,2.072917062832844,0.0060518707240175525
15,0.0021650924363851996,0.007876126198763295,1.3712387225679248,2.014569146449234,0.0057110337623780955
16,0.0020366024238960474,0.007375496898605605,1.2837244191355763,1.9494920435799596,0.005338894474709558
17,0.0019263329942651815,0.007162780171659376,1.281416719335966,1.9211735879846146,0.005236447177394194
18,0.001869365278820015,0.00700399126769474,1.262752286801319,1.8997597818605974,0.005134625988874725
19,0.0018090227749403918,0.006976966507275033,1.2666774188806704,1.896090842843234,0.005167943732334641
20,0.0017070396539132183,0.006736570534720907,1.2491984658565622,1.8631390211415304,0.005029530880807689
21,0.0016662108498125704,0.0066895141906179335,1.2371248447232719,1.8566201582698914,0.005023303340805363
22,0.0016075669536946531,0.006775444381344015,1.2502814929628878,1.8685069509800052,0.005167877427649362
23,0.0015968746706946637,0.006821637023905558,1.2953486365050608,1.8748657178477977,0.0052247623532108945
24,0.0015802369933698341,0.006722984763777994,1.283967555405646,1.8612595952838973,0.0051427477704081605
25,0.0015384401127167375,0.0067002161602810525,1.2899902704152901,1.85810507354676,0.005161776047564315
26,0.0015386355124034471,0.006672806170095979,1.3159388949228983,1.8543004905612397,0.005134170657692532
27,0.001474294823436144,0.006677123362495869,1.3357737926096949,1.8548999436531222,0.005202828539059725
28,0.0014794056356379438,0.006500545386264116,1.3139742337404865,1.8302093100576846,0.005021139750626172
29,0.0014368092647015585,0.006215355569074134,1.2725808005919856,1.7896117321006708,0.004778546304372576
30,0.0013985702588509424,0.005810478493070402,1.2105884171897754,1.7303410950155138,0.00441190823421946
31,0.0013474629560765998,0.00572198302719836,1.2002501385972162,1.7171138952445593,0.00437452007112176
32,0.0012901697909494976,0.005453167570199223,1.156946178865958,1.6762942793741862,0.004162997779249725
33,0.0012664053599755374,0.005268003906616393,1.128373967645337,1.6475889363111205,0.004001598546640856
34,0.001222289528294412,0.0052643939366118055,1.1161364432880532,1.6470244801270615,0.004042104408317393
35,0.0012111206576951826,0.00512444670114494,1.1022330333280352,1.6249850345802768,0.003913326043449758
36,0.0011749072485991632,0.005080468857723499,1.1036605334716856,1.617997192545413,0.003905561609124336
37,0.0011262279416713982,0.005038710193015917,1.080863846196452,1.611333969567999,0.003912482251344518
38,0.0011380313347328355,0.005281949288822209,1.1683475556281133,1.6497682379743315,0.004143917954089374
39,0.0011268532592902253,0.004975161186591605,1.1013397640921074,1.6011403341506842,0.0038483079273013794
40,0.001111614466803842,0.004999636318025907,1.1223906349480686,1.6050740520233444,0.003888021851222065
41,0.0010932965081798076,0.00471121473429615,1.0433678024334396,1.5580890957107458,0.003617918226116342
42,0.0010759643909958926,0.004685410840961174,1.0538762115880576,1.5538162780767344,0.0036094464499652817
43,0.0010432775170957076,0.004629747445984673,1.0584760086627434,1.5445589393985588,0.003586469928888965
44,0.00101514538351085,0.00448600666155303,1.0274460890240569,1.5203927939246467,0.00347086127804218
45,0.0009953859092198675,0.004433166520247439,1.0236403868405373,1.511411729335564,0.003437780611027572
46,0.0009868288090542352,0.0043972232839984806,0.9875907747580972,1.5052723414485272,0.003410394474944245
47,0.0009736993169345022,0.0045063229594692715,1.0385659544364418,1.5238317517450353,0.0035326236425347692
48,0.0009472662457573153,0.004296444961038113,0.96971500693329,1.4879227654552782,0.0033491787152807977
49,0.0009274493831259788,0.004572663269213111,1.0913508669455094,1.535007304568726,0.0036452138860871325
50,0.000893641382443759,0.0042040690932102,0.9613709751392591,1.471840306093856,0.0033104277107664413
51,0.0009062347047951437,0.004519349162685959,1.0746525668772442,1.5260325703876012,0.0036131144578908153
52,0.0008918161670599614,0.004151847185195275,0.9635370649623101,1.4626705885295281,0.0032600310181353136
53,0.0008769410226382109,0.004540588233439924,1.0831018652979403,1.529614178124761,0.0036636472108017137
54,0.0008842140493034825,0.004320393034311779,1.025480139321966,1.4920641463657376,0.003436178985008296
55,0.0008533583431200243,0.004390164088309124,1.0497211653729972,1.5040634271304587,0.0035368057451890997
56,0.000846417743357577,0.004478691166615066,1.0638229884782615,1.5191525180985743,0.003632273423257489
57,0.0008546956613545317,0.004445428748364647,1.0596797763517116,1.513500966913918,0.003590733087010115
58,0.0008405487738847673,0.004409151807223924,1.0551583263501627,1.5073125929611184,0.0035686030333391566
59,0.0008051999172274575,0.0040329773765949515,0.9783894653615609,1.441580082198812,0.003227777459367494
60,0.0007784609599512732,0.004064120069760516,0.9937476260078912,1.4471351472054514,0.0032856591098092427
61,0.0007788946639397144,0.003918558099667127,0.9513099773812874,1.4209834227430562,0.0031396634357274125
62,0.0007580700694928816,0.004274658475172933,1.0548476486122709,1.484145538262507,0.0035165884056800514
63,0.0007714232813874058,0.004131474967208542,1.0200034031156728,1.459077599750231,0.003360051685821136
64,0.0007527123654516154,0.0039011370636201892,0.94337150613318,1.4178209464225382,0.0031484246981685737
65,0.0007470896943207962,0.0042503516595446735,1.0381240622408845,1.4799200566068234,0.003503261965223877
66,0.000762513595534582,0.004410596505001172,1.0880516932913482,1.507559483305095,0.00364808290946659
67,0.0007682014838643702,0.004165665118675287,1.0398334138673226,1.4651025162068372,0.0033974636348109172
68,0.0007439257565749479,0.0038794686191934435,0.9663140526646747,1.4138780758129272,0.0031355428626184956
69,0.0007231664318268751,0.0034844997670587558,0.8772654497596728,1.3399730208513516,0.002761333335231881
70,0.0006844484368306081,0.003421926548892335,0.8703778322856665,1.3278869864421867,0.002737478112061727
71,0.0006776442676065322,0.0038051857718290026,0.9637641890355821,1.400276168763965,0.0031275415042224704
72,0.0006737809430528175,0.0037421578261022997,0.9541536627359488,1.3886310984530565,0.0030683768830494823
73,0.0006843457623978827,0.003904310943394461,0.9907626336211728,1.4183977807386392,0.003219965180996578
74,0.0006965894037939047,0.0037944775440303625,0.9699366899849909,1.3983045120512383,0.003097888140236458
75,0.0006868623515804768,0.0036800476546035377,0.9397585049320719,1.3770590017749809,0.002993185303023061
76,0.000672772096260071,0.00363153708928476,0.9185223796985793,1.3679524924522948,0.002958764993024689
77,0.0006667260966373987,0.0035033157561756983,0.8934434831971978,1.3435858249175496,0.0028365896595382994
78,0.0006487597433763306,0.0032956623237681802,0.8572988226318818,1.3031581664038479,0.0026469025803918496
79,0.0006384263927914068,0.0033710107559870397,0.8660541379604323,1.3179709081174211,0.002732584363195633
80,0.0006296018822792424,0.003380598368322743,0.8810804812749188,1.3198440894614978,0.0027509964860435005
81,0.0006240072717378602,0.0034514160192289835,0.9181792322271759,1.3335966605192133,0.0028274087474911233
82,0.0006136364839943938,0.003737195515154055,0.9984589563968568,1.3877098302866997,0.003123559031159661
83,0.000632615215922056,0.003578079929536193,0.9389236131682378,1.357847078539338,0.002945464713614137
84,0.0006148176434063457,0.0033827794290992954,0.8864622711440833,1.3202694767369683,0.0027679617856929497
85,0.0006095434378973091,0.0032716698343024254,0.8674932748385467,1.2984059500963971,0.002662126396405116
86,0.0005968727999965053,0.0033297090520475747,0.8663494425141016,1.3098723129476424,0.0027328362520510695
87,0.0005924448119985158,0.0033442211060534317,0.8962441914262447,1.31272368568573,0.002751776294054916
88,0.000578691597123307,0.003584399243685644,0.9730317643323466,1.3590453614193483,0.003005707646562337
89,0.0005862301401358983,0.0035797029384803183,0.9673157811792867,1.3581550210021327,0.00299347279834442
90,0.0005836820893598443,0.0033308020016049357,0.8908583017590501,1.3100870749967295,0.0027471199122450912
91,0.0005732323679424866,0.003289000974447631,0.8871639663246228,1.3018407315905283,0.002715768606505144
92,0.0005586789729776795,0.0030357145884332536,0.8382718657210962,1.250708855863594,0.0024770356154555744
93,0.0005330974858279821,0.0031032655962758516,0.8684354514543629,1.2645479493739529,0.0025701681104478694
94,0.0005362423995940378,0.003209383564887709,0.872214891638461,1.2859869594031441,0.0026731411652936715
95,0.0005382344231129791,0.00313489303660986,0.8629816493407299,1.2709755531318985,0.002596658613496881
96,0.0005332621178865494,0.003198540956466733,0.8733692981931863,1.2838128207695536,0.0026652788385801832
97,0.0005258001129774494,0.0032460711077599153,0.903156591476651,1.2933165667289324,0.002720270994782466
98,0.0005217795667799556,0.0029938580543135427,0.8406346699892343,1.242056737770954,0.0024720784875335872
99,0.000501544776790596,0.003003592423179007,0.842920991041399,1.2440743181653788,0.002502047646388411
100,0.0004959853017447113,0.003220433826526987,0.9120534679588034,1.288199025728911,0.0027244485247822758
